bookId,a002,a004,a006,a008,a010,A011,CN01,CN02,CN03,CN04,CN05,CN06,CN07,CN08,DL40,DS01,DS02,DS03,DS04,DS05,DS06,DS07,DS08,GD01,GD02,GD03,GD04,GD05,GD06,GD07,GD08,GD09,GD10,GD11,GD12,GD13,GD14,GD15,GD16,GD17,GD18,GD19,GD20,GD21,GD23,GD24,GD25,GD26,GD27,GD28,GD29,GD30,GD31,GD32,GD33,GD34,GD35,GD36,GD37,GD38,GD39,GD41,GD42,GD43,GD44,GD45,GD46,GD47,GD48,GD49,GD50,GD51,GD52,GD53,GD54,GD55,GD56,GD57,GD58,GD59,GD62,KD01,KD02,KD03,KD04,KD05,KD06,KD07,KD08,LS01,LS02,LS03,LS04,LS05,LS06,LS07,LS08,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,MK01,MK02,MK03,MK04,MK05,MK06,MK07,MK08,SK01,SK02,SK03,SK04,SK05,SK06,SK07,SK08,TT01,TT02,TT03,TT04,TT05,TT06,TT07,TT08
GD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11527410155411777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291943532394654,0.0,0.0,0.0,0.11399069223632928,0.0,0.17059510084806406,0.15902309236232068,0.0,0.9999999999999993,0.0,0.10983824841169447,0.0,0.0,0.12957785721622628,0.10617295021411649,0.10924333258913663,0.0,0.0,0.0,0.0,0.10482208389612852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073414988991001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043379907391191186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057368811847169576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13690754748019987
GD20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980082492179725,0.0,0.0,0.0,0.0,0.0,0.0,0.1916332690526426,0.12973635791579316,0.0,0.14074160925158324,0.10426810992318211,0.0,0.13727626674346208,0.08472639424238257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101288640240378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05950080997731896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08883122999369465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032000870870126624,0.0,0.0,0.0,0.12493088465776399,0.0,0.1926076776917769,0.18326049858752094,0.0,0.10983824841169447,0.0,1.0000000000000002,0.0,0.0,0.20473339667831725,0.09777495768826229,0.18040985590982644,0.0,0.0,0.0,0.0,0.14232606070256013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384068155762389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08797888784674993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368196290666209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08836646531610341
GD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03732099776486712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019853537748966,0.11402588144434435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.08284820045784673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635615799321453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12923900020793183,0.0,0.0,0.0,0.0,0.0,0.0643345261782298,0.0,0.034387765760070216,0.03793413656372295,0.027025109718007576,0.037604786312883345,0.018834534282303438,0.0,0.0,0.02356112252989686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02039241800118692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056121108429849395,0.0,0.11402659063392682,0.0,0.0,0.0
GD24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021658014456564515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10393689147709914,0.10431558390036812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08284820045784673,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13738909728806434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07382832874137016,0.0,0.0,0.0,0.0,0.0,0.01710591622016019,0.0,0.07405170380143528,0.0899102848117269,0.0322998065001316,0.12941897461328175,0.0,0.0,0.0,0.11158987931448153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02073932156666597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07661366268106026,0.0,0.08497409906902277,0.0,0.0,0.0
GD25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637885631464825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08742416655181717,0.0,0.0,0.0,0.15828458406917048,0.0,0.17568289563205378,0.23589220014899026,0.0,0.12957785721622628,0.0,0.20473339667831725,0.0,0.0,0.9999999999999999,0.22345657437643612,0.14072006400747464,0.0,0.0,0.0,0.0,0.19996736160368597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027599266445388886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08186408272333207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10057447319212234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22393922706356761
GD26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676615851389916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07202132130407568,0.0,0.0,0.0,0.0821446469451459,0.0,0.1049336206355066,0.19091127664446575,0.0,0.10617295021411649,0.0,0.09777495768826229,0.0,0.0,0.22345657437643612,1.0000000000000004,0.06308892392459178,0.0,0.0,0.0,0.0,0.12230090349087294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024301044059398418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028174208352418455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05877827471318149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18812171880953313
GD27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07064243400614681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15204226851423797,0.0,0.0,0.0,0.10647548836922487,0.0,0.24553838146505672,0.22076897450320648,0.0,0.10924333258913663,0.0,0.18040985590982644,0.0,0.0,0.14072006400747464,0.06308892392459178,1.000000000000001,0.0,0.0,0.0,0.0,0.2230630518841184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32116950556423374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09565630590165497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293269608108513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698823171980694
GD28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17906108834166104,0.09414630634483867,0.0,0.05456377849948873,0.10788194461287444,0.06925224101536466,0.04049946146452029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17807652301368962,0.0,0.0,0.0,0.1397453428748384,0.0,0.0,0.15381030159840764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.10358486905803517,0.14935662811386832,0.10557937146242843,0.0,0.0,0.16188577353579395,0.14837434417163378,0.22370151889967502,0.1680994177407197,0.2528629902643789,0.2441590386551185,0.1003110411285387,0.0927095624813518,0.29006212976558526,0.21642935614847858,0.31074049003619514,0.1422207877283568,0.13255472765272566,0.11791079553789523,0.09678275571660991,0.32295113651466006,0.26033898945207135,0.23102905006074703,0.23235684490888653,0.22571979062795314,0.3571192664948881,0.20713199617750191,0.11571697277494286,0.16614102098649328,0.16805129931963642,0.18088905467149807,0.0,0.07719727355041424,0.02947071908595627,0.018104397926512555,0.038926841890673095,0.06978314566306976,0.0,0.045146035249671444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05392076276167336,0.0,0.0,0.0,0.0,0.06665982380197753,0.08592015787714415,0.0,0.0,0.0,0.02395538477168069,0.03658312661445806,0.0,0.09852658475362737,0.0,0.0,0.0,0.0,0.0,0.0,0.026341167880338853,0.022019003378346644,0.0,0.0,0.0,0.15284513642337028,0.025809773511313007,0.0
GD29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13699748859979705,0.029284713109517115,0.0,0.03354015969340153,0.036931486353365385,0.01995453313981254,0.03220410546221712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457593203634686,0.0,0.0,0.0,0.14899202367265638,0.0,0.0,0.05665689655742521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10358486905803517,1.0,0.16778065454134286,0.05284975620577506,0.0,0.0,0.1477288238275453,0.1511381862546464,0.13642898395074954,0.12270496602170589,0.09235857181091196,0.14178090459640755,0.09259652110948928,0.06687219861778923,0.14787237708187925,0.08269243179545555,0.1193375370202171,0.12077749675158933,0.1587512938656172,0.07178769071043194,0.07671372892935989,0.1810332223725793,0.13870646225842073,0.13162924389148023,0.14431274741108546,0.1849119669835577,0.15756597101174383,0.14760368960128026,0.13991729154425298,0.19150355987308396,0.1861956516458963,0.19282438600130627,0.0,0.0885775513759173,0.013928432054464345,0.01757228952066705,0.016221845566202757,0.02065027265058368,0.0,0.05297946665465493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01487013846429236,0.0,0.0,0.0,0.0,0.08506693010462968,0.06342475045930067,0.0,0.0,0.0,0.0045244205376125555,0.012050598878371744,0.0,0.10162174313640607,0.0,0.0,0.0,0.0,0.0,0.0,0.04160535455143665,0.04892667511409131,0.0,0.0,0.0,0.017165320956760717,0.015105371118713157,0.0
GD30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363392352187633,0.09677140998285866,0.0,0.07480385704164691,0.06493712069132358,0.06361529883632921,0.052287007299243286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09250064021174126,0.0,0.0,0.0,0.1509462628403902,0.0,0.0,0.11029464780609186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14935662811386832,0.16778065454134286,1.0000000000000007,0.16021586806646687,0.0,0.0,0.322207358065116,0.12237799892338878,0.25515143775336757,0.22350885134213597,0.2949134847775224,0.21815212648709664,0.16083172032955162,0.16856606161245535,0.28877258821656643,0.16597435516344272,0.22501344713006646,0.20546845678402234,0.19232748060094454,0.16429188069072245,0.13798550875795043,0.2381420923094506,0.16961391315763136,0.2430755851890532,0.20778456689292038,0.2828911817571836,0.29741553383462377,0.21752571947361296,0.14402349760041008,0.23571515186099995,0.2014610043676736,0.23119449564571995,0.0,0.19606334326739494,0.046560684049358904,0.09410818191169473,0.2548973321418142,0.10908272623008314,0.0,0.11019984145576876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034378212800418896,0.0,0.0,0.0,0.0,0.09303422887127502,0.12128963892758939,0.0,0.0,0.0,0.05845261555843364,0.07019703522910882,0.0,0.05839118985647016,0.0,0.0,0.0,0.0,0.0,0.0,0.08032490081102076,0.06624966627354699,0.0,0.0,0.0,0.040728846400399296,0.059345080385127404,0.0
GD31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21043592467223957,0.05445479170724302,0.0,0.02826411086314743,0.027065281333772832,0.022189055055068803,0.04132321510280598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051892046339467736,0.0,0.0,0.0,0.13618776939908345,0.0,0.0,0.14801003893810252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10557937146242843,0.05284975620577506,0.16021586806646687,1.0000000000000002,0.0,0.0,0.1591289447605315,0.0728690228642314,0.16025552663973194,0.12451289233254775,0.17672883890293378,0.11775702721532817,0.11229953411749616,0.08902979442328669,0.2021173379310751,0.17819829478742866,0.09123265434265085,0.10822309807589865,0.1801823813634931,0.26835257595423356,0.07633483544662667,0.10821872764194876,0.14084231229786506,0.0895637587011618,0.18137815198752175,0.14684222831611646,0.1236897578631311,0.1588907852942838,0.08574819583691495,0.19963138625615784,0.1274134664883034,0.15367982786031892,0.0,0.06817574263020279,0.1070931149927677,0.043005153565301685,0.02472628134651697,0.05970879994239482,0.0,0.03232368699241451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120453860502951,0.0,0.0,0.0,0.0,0.0734552433265143,0.0375865585922871,0.0,0.0,0.0,0.11380184699830702,0.08737780584876985,0.0,0.07280030163636828,0.0,0.0,0.0,0.0,0.0,0.0,0.031455959520814536,0.033509081402516,0.0,0.0,0.0,0.010532005509748164,0.058741274045810275,0.0
GD32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15174466631349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13387533129447196,0.0,0.0,0.0,0.1542360091311815,0.0,0.2937750748361991,0.18196252891484974,0.0,0.10482208389612852,0.0,0.14232606070256013,0.0,0.0,0.19996736160368597,0.12230090349087294,0.2230630518841184,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11257256396272758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14921896312942565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11719283872212627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303560250437667
GD33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571546074762427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671347039752682,0.16118483213955098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635615799321453,0.13738909728806434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407176489910252,0.0,0.0,0.0,0.0,0.0,0.1490889578341013,0.0,0.07152440422748292,0.08161041011688136,0.06351881530891476,0.11274969017408801,0.052982198367984235,0.0,0.0,0.09828308810449725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08957535156693497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08386455423606042,0.0,0.07752754081784836,0.0,0.0,0.0
GD34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29669117792831123,0.07150463837155897,0.0,0.06759807121033048,0.12384060551986993,0.03795067939633694,0.06506600108148759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10630758308023505,0.0,0.0,0.0,0.20635658031380055,0.0,0.0,0.12749007409975388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188577353579395,0.1477288238275453,0.322207358065116,0.1591289447605315,0.0,0.0,1.0,0.13214452627779066,0.2647107362122004,0.22264327247116805,0.21597744105755168,0.1916292910589232,0.21023295898446956,0.16904729118190154,0.22455356907034554,0.22519354414759873,0.20272024497838115,0.1698482679883675,0.1865238048408252,0.1955092733833223,0.11010328792769822,0.2614602980387893,0.16049413898144688,0.1802298540292582,0.18728892959644178,0.2986054493669652,0.22744562310892583,0.17580220689128648,0.16181318632675393,0.337622278817791,0.1527328905049792,0.22935796103080605,0.0,0.13013007410488725,0.04918233825310855,0.08337406995893959,0.0767840886500725,0.057217707631583695,0.0,0.14346490243929677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05617843450671088,0.0,0.0,0.0,0.0,0.14848587331659568,0.10560015979694963,0.0,0.0,0.0,0.08408170926795465,0.07733965567396077,0.0,0.1053332886609402,0.0,0.0,0.0,0.0,0.0,0.0,0.06689160085771609,0.07324208275827215,0.0,0.0,0.0,0.027281771901072213,0.05610779186584563,0.0
GD35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434855594422499,0.0549908196994753,0.0,0.026821682832771435,0.05331434097728061,0.0158690502777597,0.047728399088610124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059761180824026414,0.0,0.0,0.0,0.10713249534053312,0.0,0.0,0.06683223857170538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837434417163378,0.1511381862546464,0.12237799892338878,0.0728690228642314,0.0,0.0,0.13214452627779066,0.9999999999999966,0.107506098089969,0.13739618984137028,0.13532438118648774,0.17564428151951839,0.12621022951874072,0.08181439528450941,0.16449684871544842,0.08519973234478886,0.11855674112459312,0.13111978390200663,0.19506646080069,0.10184756646075593,0.07034669787876509,0.21292804534859963,0.21511161092813283,0.11447669833746392,0.16675831384194872,0.20462526509874276,0.2264633828699443,0.18020431510110266,0.09123658656956277,0.11676188593452656,0.15606120913698965,0.17183868003768427,0.0,0.06308733584371662,0.025382980461475867,0.008327894191713432,0.028441709061979407,0.009906250681462942,0.0,0.043965742870888475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05239013791679063,0.0,0.0,0.0,0.0,0.0383828317654638,0.03970408678011642,0.0,0.0,0.0,0.01342527285560667,0.014463919456309872,0.0,0.061447397306205305,0.0,0.0,0.0,0.0,0.0,0.0,0.02715597259943358,0.050773486084265164,0.0,0.0,0.0,0.01381634159175561,0.041230014952596705,0.0
GD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612110256384784,0.11781193251229606,0.0,0.036427442444957533,0.10053163096518679,0.04070136197849206,0.11345098525126411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12792897870061776,0.0,0.0,0.0,0.1378783339783632,0.0,0.0,0.18186672225696085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22370151889967502,0.13642898395074954,0.25515143775336757,0.16025552663973194,0.0,0.0,0.2647107362122004,0.107506098089969,1.0,0.21236512419446052,0.20239347999125432,0.3169595591540017,0.14389354475482993,0.09570948214067945,0.22154682361250927,0.17233654868260034,0.21501058808535697,0.13960448166648814,0.18403794033379095,0.20124096470482025,0.18829388009486986,0.22471093820962235,0.19586254184822163,0.16838247296792935,0.21900417006809597,0.2808291134807354,0.2192391170313466,0.22574967270404003,0.15928546249199113,0.23307172506048313,0.187253787895902,0.21626868622393433,0.0,0.10809730650093309,0.05042550332678081,0.06753545485721531,0.05249142953432079,0.05114494222230564,0.0,0.11501247141681605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334530995701338,0.0,0.0,0.0,0.0,0.1256020501638108,0.10989362751563715,0.0,0.0,0.0,0.07524901269583269,0.05771551749906812,0.0,0.10225689576031843,0.0,0.0,0.0,0.0,0.0,0.0,0.05340416776428324,0.028991790940102312,0.0,0.0,0.0,0.07395510794579813,0.08675459624850959,0.0
GD37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24940507830796355,0.07721569473206855,0.0,0.050129142354215735,0.09225748792578133,0.058041927974613786,0.055847578419859434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456292142075121,0.0,0.0,0.0,0.14891458492023943,0.0,0.0,0.1064944093433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680994177407197,0.12270496602170589,0.22350885134213597,0.12451289233254775,0.0,0.0,0.22264327247116805,0.13739618984137028,0.21236512419446052,1.0000000000000007,0.3407474076005456,0.20967980759568555,0.19180957222726702,0.44207730926873295,0.23450140008185189,0.16124901508588727,0.17673892299824154,0.1616438900574618,0.14196410130971954,0.24370840294203786,0.10665039451730728,0.22410585830039684,0.1768577749019145,0.16316594638708143,0.20280911151343828,0.20065759092360708,0.19906695836479277,0.14658547980165318,0.10705181001129524,0.1655553008364212,0.17303887199570842,0.1776656489817538,0.0,0.12180171939311554,0.10335486666143708,0.08102542539892306,0.07340094185171886,0.06522301499873881,0.0,0.16347329611825004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533798244943749,0.0,0.0,0.0,0.0,0.15332390707087784,0.18919151160105602,0.0,0.0,0.0,0.13517635567357866,0.1795532577289979,0.0,0.09302797896248112,0.0,0.0,0.0,0.0,0.0,0.0,0.041613750121114144,0.0578951109262337,0.0,0.0,0.0,0.12268561504267347,0.10728916632312432,0.0
GD38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20354828803453115,0.06900615642890423,0.0,0.07924940385292323,0.043388439028104506,0.03156473530794969,0.02578109860750268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984994826729822,0.0,0.0,0.0,0.10251861757692989,0.0,0.0,0.0825205338358544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528629902643789,0.09235857181091196,0.2949134847775224,0.17672883890293378,0.0,0.0,0.21597744105755168,0.13532438118648774,0.20239347999125432,0.3407474076005456,1.0000000000000002,0.20937588221493036,0.10207405279686949,0.30934958608685614,0.2689353057963353,0.18379106040997398,0.18355070674932616,0.15182697132327416,0.2006322480000705,0.21607819820097832,0.11585565734292437,0.19510134386627026,0.1826463048253472,0.1693689879864908,0.1835107841857428,0.25697553256308625,0.2968799451858694,0.22077717370147854,0.1458733860358779,0.15715163296282642,0.17944851053409203,0.20811059482286598,0.0,0.07873073413868954,0.10309035024680752,0.0869476861629987,0.05560500047441193,0.06630713552979083,0.0,0.10461231274469528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568564669770098,0.0,0.0,0.0,0.0,0.08025798063744082,0.10171878050675624,0.0,0.0,0.0,0.1703235082124671,0.32251316658061324,0.0,0.04552338800693607,0.0,0.0,0.0,0.0,0.0,0.0,0.03838854013859046,0.06038229219774807,0.0,0.0,0.0,0.06838290290258323,0.05624193322710757,0.0
